time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-12-04T21:04:24.127Z,-27.9289,-66.6214,168.406,5,mb,102,19,3.219,0.88,us,us6000j6wu,2023-02-11T23:03:07.040Z,"48 km SW of Andalgalá, Argentina",earthquake,7.47,4.427,0.029,371,reviewed,us,us
2022-12-05T14:21:26.413Z,-15.2383,-174.2033,151.253,5.4,mww,105,42,3.397,0.64,us,us6000j70t,2023-02-11T23:03:08.040Z,"90 km NNW of Hihifo, Tonga",earthquake,9.88,4.656,0.075,17,reviewed,us,us
2022-12-06T08:01:30.669Z,0.0066,123.2081,166.15,5,mb,83,29,2.663,0.83,us,us6000j79p,2023-02-11T23:03:10.040Z,"60 km SSE of Gorontalo, Indonesia",earthquake,6.85,5.423,0.053,116,reviewed,us,us
2022-12-08T00:50:55.572Z,-6.7109,107.1456,107,5.8,mww,214,17,3.289,0.79,us,us6000j7r0,2023-06-26T12:49:02.534Z,"17 km NW of Ciranjang-hilir, Indonesia",earthquake,7.64,1.888,0.052,35,reviewed,us,us
2022-12-10T06:41:29.730Z,-23.0906,-68.1419,117,5.6,mww,124,52,0.142,0.88,us,us6000j8cw,2023-02-18T22:04:00.040Z,"20 km SSE of San Pedro de Atacama, Chile",earthquake,6.98,1.937,0.04,61,reviewed,us,us
2022-12-10T22:30:27.645Z,-25.2387,178.5214,598.465,5.1,mb,182,28,5.108,0.59,us,us6000j8he,2024-01-18T17:34:05.963Z,"south of the Fiji Islands",earthquake,10.55,5.882,0.049,135,reviewed,us,us
2022-12-11T15:03:11.145Z,14.1437,-89.8707,189.564,5,mww,92,123,0.256,0.74,us,us6000j8lw,2023-02-18T22:04:04.040Z,"4 km W of Zapotitlán, Guatemala",earthquake,8.4,4.056,0.054,33,reviewed,us,us
2022-12-11T18:31:30.555Z,-21.1936,-178.8922,610.341,5,mb,140,82,3.442,0.92,us,us6000j8mv,2023-02-18T22:04:04.040Z,"Fiji region",earthquake,11.25,6.158,0.055,103,reviewed,us,us
2022-12-16T11:00:46.436Z,13.6187,120.8179,139.676,5,mww,106,81,8.017,0.54,us,us6000j9pe,2023-02-18T22:04:16.040Z,"7 km SW of Tingloy, Philippines",earthquake,9.44,5.741,0.063,24,reviewed,us,us
2022-12-18T07:01:52.117Z,26.7769,126.612,114.36,5.1,mww,144,39,1.485,0.56,us,us6000ja43,2023-02-28T23:06:25.040Z,"123 km WNW of Naha, Japan",earthquake,7.23,5.238,0.054,33,reviewed,us,us
2022-12-19T05:50:15.217Z,-5.3796,104.6469,109.811,5.1,mb,102,49,1.966,0.47,us,us6000ja8n,2023-02-28T23:06:29.040Z,"66 km SSW of Kotabumi, Indonesia",earthquake,8.43,5.926,0.061,89,reviewed,us,us
2022-12-22T13:13:55.515Z,-7.9816,-74.4173,155.984,5.5,mww,105,83,4.642,1.01,us,us6000jb2a,2023-02-28T23:06:44.040Z,"46 km NNE of Pucallpa, Peru",earthquake,8.38,5.048,0.058,29,reviewed,us,us
2022-12-24T08:35:41.508Z,28.2943,138.8056,519.989,5.5,mww,223,28,3.225,0.67,us,us6000jbf0,2024-01-18T17:39:35.942Z,"Bonin Islands, Japan region",earthquake,9.63,4.558,0.075,17,reviewed,us,us
2022-12-24T20:02:09.349Z,-24.0291,-66.9033,171.471,5,mww,85,41,1.588,1.07,us,us6000jbh6,2023-03-07T18:59:46.040Z,"Salta, Argentina",earthquake,9.51,4.5,0.059,28,reviewed,us,us
2022-12-25T05:43:44.481Z,18.5988,145.4632,239.168,5.1,mww,110,36,5.014,0.67,us,us6000jbjm,2023-12-25T05:53:53.681Z,"Pagan region, Northern Mariana Islands",earthquake,8,4.576,0.08,15,reviewed,us,us
2022-12-26T05:27:53.482Z,-19.2301,-177.561,515.475,5.5,mww,114,41,2.937,0.66,us,us6000jbqu,2023-03-07T18:59:49.040Z,"Fiji region",earthquake,9.41,5.33,0.083,14,reviewed,us,us
2022-12-29T13:13:36.794Z,6.2316,126.1831,140.887,5.2,mww,115,76,1.026,0.69,us,us7000j0u9,2023-03-07T18:59:57.040Z,"14 km S of Pondaguitan, Philippines",earthquake,6.39,5.246,0.071,19,reviewed,us,us
2023-01-01T16:24:27.560Z,-25.2057,178.5092,595.724,5.1,mb,73,41,7.041,0.85,us,us7000j1fq,2023-03-11T22:51:30.040Z,"south of the Fiji Islands",earthquake,11.13,6.692,0.039,213,reviewed,us,us
2023-01-02T18:22:47.283Z,45.9418,150.8008,109.233,5.3,mww,138,46,5.649,0.72,us,us7000j1n1,2023-03-11T22:51:33.040Z,"241 km ENE of Kuril’sk, Russia",earthquake,9.67,4.114,0.071,19,reviewed,us,us
2023-01-04T23:23:46.337Z,-19.1636,-68.9655,126.284,5.1,mww,164,68,0.547,0.58,us,us7000j25w,2023-03-11T22:51:40.040Z,"154 km SSW of Curahuara de Carangas, Bolivia",earthquake,5.41,3.021,0.053,34,reviewed,us,us
2023-01-05T14:25:53.019Z,36.4738,70.7455,203,6,mww,108,22,2.377,0.73,us,us7000j2b9,2023-03-11T22:51:41.040Z,"44 km S of Jurm, Afghanistan",earthquake,7.14,1.888,0.039,62,reviewed,us,us
2023-01-06T11:52:37.428Z,-24.7479,-179.9661,497.875,5.9,mww,109,23,4.852,0.74,us,us7000j2ig,2023-03-11T22:51:42.040Z,"south of the Fiji Islands",earthquake,10,3.69,0.061,26,reviewed,us,us
2023-01-07T15:30:34.004Z,-16.1394,-174.2192,152.07,5.1,mww,61,54,2.504,0.76,us,us7000j2tk,2023-03-11T22:51:45.040Z,"Tonga",earthquake,8.93,5.875,0.089,12,reviewed,us,us
2023-01-09T17:47:35.037Z,-7.0586,130.009,104.95,7.6,mww,113,21,1.574,0.8,us,us7000j36j,2023-04-05T16:41:13.472Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,6.9,2.259,0.041,58,reviewed,us,us
2023-01-09T18:09:53.907Z,-7.081,130.1162,108.246,5.4,mb,64,64,1.476,0.7,us,us7000j38c,2023-03-20T06:03:08.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,8.11,5.266,0.088,44,reviewed,us,us
2023-01-10T05:24:48.623Z,-14.9892,167.226,109.273,5.7,mww,100,27,0.456,0.63,us,us7000j3cb,2023-03-20T06:03:11.040Z,"17 km ENE of Port-Olry, Vanuatu",earthquake,8.52,4.872,0.073,18,reviewed,us,us
2023-01-10T08:21:24.477Z,-10.692,166.0739,177.944,5,mb,94,30,4.853,0.76,us,us7000j3d1,2023-03-20T06:03:12.040Z,"30 km E of Lata, Solomon Islands",earthquake,5.96,4.798,0.034,278,reviewed,us,us
2023-01-10T19:47:15.061Z,-27.7273,-63.2585,582.21,5.1,mww,182,17,5.299,0.7,us,us7000j3gz,2023-03-20T06:03:15.040Z,"28 km NE of Suncho Corral, Argentina",earthquake,9.07,5.165,0.098,10,reviewed,us,us
2023-01-12T16:28:51.520Z,-21.8978,179.7023,598.301,5.5,mww,238,23,4.798,0.81,us,us7000j3xh,2023-03-20T06:03:30.040Z,"south of the Fiji Islands",earthquake,9.02,3.493,0.103,9,reviewed,us,us
2023-01-15T04:42:15.225Z,29.947,139.1085,397.967,5.2,mww,143,52,3.215,0.75,us,us7000j4gm,2023-03-31T19:44:19.040Z,"Izu Islands, Japan region",earthquake,7.74,4.294,0.086,13,reviewed,us,us
2023-01-15T17:09:39.111Z,-22.8221,179.1971,582.579,5,mb,88,51,5.164,1.01,us,us7000j4jq,2024-01-18T19:12:18.026Z,"south of the Fiji Islands",earthquake,11.22,5.794,0.058,96,reviewed,us,us
2023-01-16T04:49:51.935Z,28.9804,139.3452,405,6.3,mww,345,11,3.134,0.59,us,us7000j4mj,2023-03-31T19:44:34.040Z,"Bonin Islands, Japan region",earthquake,5.55,1.813,0.032,96,reviewed,us,us
2023-01-18T00:34:45.151Z,-0.0116,123.1998,154,6,mww,303,19,1.109,0.93,us,us7000j511,2023-03-31T19:45:01.040Z,"62 km SSE of Gorontalo, Indonesia",earthquake,6.68,1.815,0.049,40,reviewed,us,us
2023-01-19T11:30:42.960Z,35.5464,71.3961,104.372,5.1,mww,115,46,2.176,0.7,us,us7000j5hh,2023-03-31T19:45:23.040Z,"45 km ENE of P?r?n, Afghanistan",earthquake,5.86,4.417,0.08,15,reviewed,us,us
2023-01-20T11:23:40.603Z,16.1397,-62.1529,162,6.1,mww,160,18,0.526,0.49,us,us7000j5sc,2023-12-14T20:06:13.836Z,"40 km WSW of Pointe-Noire, Guadeloupe",earthquake,5.48,1.874,0.039,63,reviewed,us,us
2023-01-20T22:09:39.053Z,-26.7506,-63.0824,596.837,6.8,mww,182,35,5.169,0.77,us,us7000j5x2,2024-01-18T19:13:45.212Z,"29 km SW of Campo Gallo, Argentina",earthquake,9.37,2.786,0.047,43,reviewed,us,us
2023-01-22T20:13:42.911Z,-7.1728,155.9412,120.975,5,mb,94,57,4.786,0.58,us,us7000j69w,2023-04-11T18:51:53.040Z,"107 km SSE of Panguna, Papua New Guinea",earthquake,5.54,5.115,0.063,81,reviewed,us,us
2023-01-24T18:36:58.973Z,-26.7196,-63.1128,580,6.4,mww,295,16,5.194,0.8,us,us6000jiyj,2023-04-11T18:51:29.040Z,"Santiago del Estero, Argentina",earthquake,8.33,1.861,0.035,79,reviewed,us,us
2023-01-26T10:45:52.834Z,-30.2115,-178.6615,131,6,mww,115,34,1.145,0.75,us,us6000jjcy,2024-01-18T19:15:52.017Z,"Kermadec Islands, New Zealand",earthquake,9.98,1.846,0.055,32,reviewed,us,us
2023-01-28T19:15:18.194Z,1.9439,128.255,143.944,5.3,mww,181,24,1.464,0.8,us,us6000jk18,2023-04-11T18:51:39.040Z,"36 km NE of Tobelo, Indonesia",earthquake,6.62,4.266,0.059,28,reviewed,us,us
2023-01-30T18:45:37.506Z,12.1363,93.5873,107.401,5,mb,93,48,5.837,0.69,us,us6000jkdx,2023-04-13T21:53:11.040Z,"105 km ENE of Port Blair, India",earthquake,6.09,4.575,0.061,89,reviewed,us,us
2023-02-02T14:48:25.798Z,61.0667,-152.2226,112.6,5,mww,,,,0.85,ak,ak0231itcv2l,2024-02-02T14:58:40.703Z,"58 km W of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-02-03T17:54:31.449Z,-15.5304,167.524,126.571,5.2,mww,245,23,5.866,0.68,us,us6000jl7u,2023-04-13T21:53:21.040Z,"38 km E of Luganville, Vanuatu",earthquake,8.15,1.393,0.078,16,reviewed,us,us
2023-02-03T23:14:20.144Z,-38.8845,175.873,100.656,5,mww,61,59,0.878,0.65,us,us6000jl9z,2023-04-13T21:53:22.040Z,"13 km NNE of Turangi, New Zealand",earthquake,4.75,4.576,0.089,12,reviewed,us,us
2023-02-04T12:22:37.925Z,-6.4048,146.2298,121,5.8,mww,124,19,3.12,0.39,us,us6000jlds,2024-01-18T19:18:36.112Z,"42 km ESE of Kainantu, Papua New Guinea",earthquake,7.86,1.872,0.047,43,reviewed,us,us
2023-02-07T02:29:34.087Z,14.0618,145.0781,110.678,5,mb,75,64,0.512,0.67,us,us6000jm51,2024-02-07T02:39:47.548Z,"61 km NNE of Yigo Village, Guam",earthquake,10.52,4.523,0.034,278,reviewed,us,us
2023-02-08T15:57:00.833Z,-5.7108,154.3324,108.432,5,mb,83,72,2.636,0.68,us,us6000jmj4,2023-04-15T21:39:48.040Z,"144 km WNW of Panguna, Papua New Guinea",earthquake,9.86,7.03,0.068,68,reviewed,us,us
2023-02-13T09:18:12.524Z,-29.3698,-178.9718,354,6.1,mww,120,34,0.919,1.07,us,us6000jnk5,2023-04-22T21:33:05.040Z,"Kermadec Islands, New Zealand",earthquake,9.97,1.679,0.049,40,reviewed,us,us
2023-02-14T02:03:16.305Z,-15.3552,167.541,119.646,5.2,mww,130,20,0.338,0.8,us,us6000jnpc,2023-04-22T21:33:07.040Z,"44 km ENE of Luganville, Vanuatu",earthquake,7.67,3.289,0.089,12,reviewed,us,us
2023-02-14T22:22:03.030Z,-19.8659,-175.1795,155.212,5.2,mww,209,30,0.782,0.74,us,us6000jnz6,2023-04-22T21:33:08.040Z,"86 km W of Pangai, Tonga",earthquake,8.42,2.513,0.086,13,reviewed,us,us
2023-02-15T13:04:09.720Z,6.7659,-73.0236,158.822,5.2,mb,270,37,0.87,0.52,us,us6000jp3b,2023-04-22T21:33:11.040Z,"5 km WNW of Cepitá, Colombia",earthquake,7.01,5.671,0.022,673,reviewed,us,us
2023-02-15T14:48:27.683Z,-37.1483,177.5024,115.508,5,mb,56,58,0.763,0.79,us,us6000jp5v,2023-04-22T21:33:11.040Z,"off the east coast of the North Island of New Zealand",earthquake,4.79,5.738,0.085,48,reviewed,us,us
2023-02-15T22:12:20.811Z,-20.0423,-68.0244,170.153,5,mww,181,32,1.162,0.9,us,us6000jp8r,2023-04-22T21:33:11.040Z,"106 km SE of Colchane, Chile",earthquake,6.31,4.825,0.069,20,reviewed,us,us
2023-02-18T09:02:54.400Z,-13.2376,167.147,202.76,5.3,mww,115,28,2.197,0.45,us,us6000jpw7,2023-04-22T21:33:19.040Z,"83 km NNW of Sola, Vanuatu",earthquake,8.59,5.063,0.056,31,reviewed,us,us
2023-02-18T23:03:04.877Z,-17.5398,-178.7009,545.057,5.2,mb,112,35,3.102,0.57,us,us6000jq07,2023-04-22T21:33:20.040Z,"Fiji region",earthquake,8.48,6.241,0.024,580,reviewed,us,us
2023-02-19T18:55:42.999Z,42.7956,143.121,132.287,5,mb,162,86,0.781,0.73,us,us6000jq5d,2023-04-29T21:57:14.040Z,"15 km SSW of Obihiro, Japan",earthquake,8.43,4.262,0.023,607,reviewed,us,us
2023-02-22T09:34:03.470Z,-7.0256,129.5058,114.224,5.6,mww,155,47,2.518,0.55,us,us6000jqrr,2023-04-29T21:57:25.040Z,"Kepulauan Babar, Indonesia",earthquake,7.63,5.268,0.075,17,reviewed,us,us
2023-02-23T13:01:20.710Z,-24.0007,-66.7536,182.599,5.3,mww,95,37,1.674,1.06,us,us6000jr0f,2023-04-29T21:57:30.040Z,"50 km WNW of San Antonio de los Cobres, Argentina",earthquake,7.46,4.574,0.048,42,reviewed,us,us
2023-02-27T06:40:59.657Z,-20.5478,-178.3543,550.239,5.6,mww,152,33,3.011,0.56,us,us6000jrvn,2023-05-08T01:59:40.040Z,"Fiji region",earthquake,10.12,7.122,0.089,12,reviewed,us,us
2023-03-01T05:36:14.834Z,-4.8255,149.5041,600.933,6.6,mww,156,11,2.725,0.76,us,us7000jgfd,2023-05-08T02:00:04.040Z,"106 km NW of Kimbe, Papua New Guinea",earthquake,7.68,1.992,0.059,28,reviewed,us,us
2023-03-04T06:41:23.113Z,-29.5023,-178.7965,211,6.9,mww,345,23,0.799,0.61,us,us7000jh99,2023-05-08T02:00:44.040Z,"Kermadec Islands, New Zealand",earthquake,9.91,1.901,0.045,47,reviewed,us,us
2023-03-06T21:00:01.240Z,-20.7765,-178.3654,534.104,5.8,mww,238,14,2.981,0.68,us,us7000jhqt,2023-05-15T02:50:26.040Z,"Fiji region",earthquake,5.84,3.096,0.071,19,reviewed,us,us
2023-03-10T09:18:40.733Z,6.7308,-73.027,160.432,5.4,mww,244,43,0.835,0.5,us,us7000jirz,2023-05-15T02:49:29.040Z,"4 km NNW of Aratoca, Colombia",earthquake,7.94,4.934,0.06,27,reviewed,us,us
2023-03-13T22:50:44.530Z,-28.1851,-67.4981,128.604,5.2,mww,205,29,1.976,0.77,us,us7000jjnk,2023-05-20T23:20:21.040Z,"15 km SSE of Tinogasta, Argentina",earthquake,7.59,4.205,0.046,46,reviewed,us,us
2023-03-14T00:49:08.469Z,-5.4205,146.8342,213,6.3,mww,184,11,3.972,0.49,us,us7000jjp7,2023-05-20T23:20:21.040Z,"118 km E of Madang, Papua New Guinea",earthquake,7.35,1.727,0.041,57,reviewed,us,us
2023-03-20T11:57:15.555Z,-56.076,-27.8664,130.997,5.1,mb,67,42,5.257,0.57,us,us7000jlef,2023-05-26T21:54:07.040Z,"South Sandwich Islands region",earthquake,8.61,4.05,0.061,87,reviewed,us,us
2023-03-21T16:47:23.626Z,36.523,70.943,192,6.5,mww,164,12,2.512,0.94,us,us7000jln7,2023-10-22T17:50:55.996Z,"40 km SSE of Jurm, Afghanistan",earthquake,6.23,1.842,0.057,30,reviewed,us,us
2023-03-22T15:18:50.459Z,-23.5107,-66.4676,213.706,5.3,mww,229,43,1.669,0.82,us,us7000jlxp,2023-05-26T21:54:12.040Z,"79 km N of San Antonio de los Cobres, Argentina",earthquake,7.51,4.029,0.047,43,reviewed,us,us
2023-03-22T16:00:34.663Z,-23.4224,-66.4954,228,6.4,mww,249,23,1.618,0.91,us,us7000jlxu,2023-05-26T21:54:12.040Z,"86 km WSW of El Aguilar, Argentina",earthquake,8.26,1.855,0.044,50,reviewed,us,us
2023-03-22T20:23:45.304Z,-8.8079,123.1645,109.009,5.1,mb,106,55,0.932,0.76,us,us7000jm0w,2023-05-26T21:54:12.040Z,"106 km E of Maumere, Indonesia",earthquake,5.98,4.039,0.058,98,reviewed,us,us
2023-03-23T00:17:39.640Z,-4.4068,144.2782,132,5.7,mww,240,13,5.73,0.6,us,us7000jm28,2023-05-26T21:54:13.040Z,"45 km SSE of Angoram, Papua New Guinea",earthquake,8.57,1.855,0.06,27,reviewed,us,us
2023-03-24T13:01:34.524Z,-20.2742,-176.3442,293.477,5.7,mww,90,50,1.391,0.88,us,us7000jme4,2023-05-26T21:54:15.040Z,"147 km NW of Houma, Tonga",earthquake,9.52,4.686,0.075,17,reviewed,us,us
2023-03-26T00:02:43.587Z,-21.0053,-68.6054,105.216,5.4,mww,163,29,0.825,0.56,us,us7000jmrf,2023-06-03T22:06:23.040Z,"161 km N of Calama, Chile",earthquake,4.97,1.526,0.047,43,reviewed,us,us
2023-03-27T02:29:21.449Z,-17.8482,-178.2055,464.662,5.5,mww,225,21,3.521,0.6,us,us7000jmy4,2024-01-18T19:37:38.088Z,"263 km E of Levuka, Fiji",earthquake,10.12,5.264,0.093,11,reviewed,us,us
2023-04-02T19:32:25.538Z,6.4308,115.8339,618.672,5.5,mb,191,22,7.564,0.76,us,us6000k1ki,2023-06-13T03:13:23.040Z,"56 km NNW of Kota Kinabalu, Malaysia",earthquake,8.88,5.615,0.031,361,reviewed,us,us
2023-04-03T03:06:57.235Z,52.7227,158.4935,101,6.5,mww,323,12,0.316,0.72,us,us6000k1mn,2023-06-13T03:13:19.040Z,"23 km SSE of Vilyuchinsk, Russia",earthquake,7.61,1.611,0.063,24,reviewed,us,us
2023-04-03T20:50:32.751Z,-8.2205,123.8573,181.539,5,mb,90,54,1.578,0.86,us,us6000k1tm,2023-06-13T03:13:11.040Z,"122 km NNW of Pante Makasar, Timor Leste",earthquake,4.99,4.813,0.045,160,reviewed,us,us
2023-04-03T21:46:42.589Z,-21.3813,-66.7051,217.616,5.1,mww,204,41,2.076,0.7,us,us6000k1ty,2023-06-13T03:13:11.040Z,"70 km SW of Atocha, Bolivia",earthquake,7.2,4.249,0.055,32,reviewed,us,us
2023-04-05T06:19:29.085Z,-9.4023,-71.44,560.074,5.1,mb,128,36,2.08,0.63,us,us6000k22u,2023-06-13T03:12:54.040Z,"156 km SSW of Tarauacá, Brazil",earthquake,10.18,5.766,0.02,814,reviewed,us,us
2023-04-10T23:58:13.660Z,-15.1759,167.5134,128.481,5.1,mb,102,39,0.403,0.58,us,us6000k3ds,2023-06-17T21:36:44.040Z,"49 km ESE of Port-Olry, Vanuatu",earthquake,7.78,3.513,0.06,89,reviewed,us,us
2023-04-14T09:55:45.220Z,-6.0413,112.0478,597,7,mww,203,31,1.885,0.71,us,us6000k49j,2023-06-27T06:16:48.251Z,"Java, Indonesia",earthquake,9.21,1.944,0.055,32,reviewed,us,us
2023-04-14T10:37:54.474Z,-6.0524,113.0021,578.05,5.4,mb,172,35,2.659,0.71,us,us6000k4bs,2023-06-17T21:36:52.040Z,"113 km NNE of Bangkalan, Indonesia",earthquake,9.61,6.835,0.036,263,reviewed,us,us
2023-04-18T02:40:52.743Z,54.165,159.8676,108,5.6,mww,159,36,1.355,0.71,us,us6000k57x,2023-07-03T02:47:21.040Z,"100 km SE of Mil’kovo, Russia",earthquake,7.13,1.846,0.049,40,reviewed,us,us
2023-04-18T04:31:42.284Z,-22.3188,179.4509,580,6.7,mww,155,19,4.737,0.69,us,us6000k587,2024-01-18T19:48:54.147Z,"south of the Fiji Islands",earthquake,8.72,1.897,0.06,27,reviewed,us,us
2023-04-21T06:18:16.569Z,-18.4978,-174.698,117.422,5.2,mww,196,46,0.679,0.52,us,us6000k5yc,2023-07-03T02:46:52.040Z,"77 km WNW of Neiafu, Tonga",earthquake,9.71,5.855,0.089,12,reviewed,us,us
2023-04-26T20:00:34.782Z,36.4294,26.3159,116.496,5.1,mww,117,35,1.474,0.77,us,us7000jw42,2024-01-18T19:52:20.744Z,"13 km SSW of Astyp?laia, Greece",earthquake,5.97,5.166,0.05,38,reviewed,us,us
2023-04-28T01:07:48.801Z,-59.9306,-27.8993,106.795,5.7,mww,91,41,7.338,0.88,us,us7000jwfx,2023-07-11T01:45:33.040Z,"South Sandwich Islands region",earthquake,9.79,3.904,0.062,25,reviewed,us,us
2023-04-28T03:13:44.419Z,-25.1471,178.5065,587.56,6,mb,113,23,5.17,0.94,us,us7000jwhc,2023-07-11T01:45:46.040Z,"south of the Fiji Islands",earthquake,9.6,3.635,0.023,676,reviewed,us,us
2023-04-28T03:13:48.476Z,-25.1498,178.4274,563,6.6,mww,127,46,5.212,0.9,us,us7000jwhe,2023-07-11T01:45:44.040Z,"south of the Fiji Islands",earthquake,10.41,1.946,0.098,10,reviewed,us,us
2023-04-28T03:34:10.824Z,-25.1399,178.372,570.099,5.5,mww,109,38,5.25,0.88,us,us7000jwi2,2023-07-11T01:45:45.040Z,"south of the Fiji Islands",earthquake,9.63,5.91,0.103,9,reviewed,us,us
2023-04-28T03:51:06.373Z,-25.0889,178.4405,576.784,5.6,mww,108,37,5.253,1.12,us,us7000jwiw,2023-07-11T01:45:46.040Z,"south of the Fiji Islands",earthquake,9.9,4.804,0.098,10,reviewed,us,us
2023-05-01T02:41:26.060Z,39.4369,15.5156,249.728,5.2,mww,204,33,0.602,0.57,us,us7000jxac,2023-07-15T22:10:43.040Z,"33 km WSW of Cittadella del Capo, Italy",earthquake,6.9,3.848,0.038,66,reviewed,us,us
2023-05-01T10:55:56.527Z,-22.183,-179.3959,580.211,5.6,mww,124,30,4.027,0.58,us,us7000jxbu,2023-07-15T22:10:46.040Z,"south of the Fiji Islands",earthquake,10.19,4.577,0.098,10,reviewed,us,us
2023-05-02T20:09:59.011Z,-4.0952,142.7199,119.885,5.5,mww,202,15,2.552,0.71,us,us7000jxk7,2023-07-15T22:10:55.040Z,"17 km NW of Ambunti, Papua New Guinea",earthquake,7.5,3.428,0.052,36,reviewed,us,us
2023-05-03T01:23:05.737Z,3.4003,125.9293,105.349,5.2,mww,96,77,2.98,0.81,us,us7000jxmj,2023-07-15T22:10:58.040Z,"227 km SSE of Sarangani, Philippines",earthquake,7.36,1.261,0.075,17,reviewed,us,us
2023-05-03T09:51:20.143Z,36.4988,70.7311,194.44,5.3,mww,198,28,2.39,0.59,us,us7000jxqb,2023-07-15T22:11:05.040Z,"41 km SSW of Jurm, Afghanistan",earthquake,6.84,6.303,0.068,21,reviewed,us,us
2023-05-05T11:37:09.765Z,-37.242,177.2433,186,5.6,mww,61,49,0.905,0.86,us,us6000k9qv,2023-07-15T22:09:51.040Z,"82 km NNE of Whakatane, New Zealand",earthquake,8.34,1.93,0.045,48,reviewed,us,us
2023-05-05T11:44:06.394Z,-7.2201,120.1721,581.478,5,mww,96,35,2.231,0.57,us,us6000k9qy,2023-07-15T22:09:51.040Z,"Flores Sea",earthquake,8.75,6.011,0.093,11,reviewed,us,us
2023-05-06T04:56:24.543Z,15.882,-92.4035,177.839,5,mww,65,94,0.473,0.95,us,us6000k9yt,2023-07-15T22:10:05.040Z,"11 km WSW of Nueva América, Mexico",earthquake,5.42,5.392,0.048,41,reviewed,us,us
2023-05-10T16:02:00.334Z,-15.6278,-174.4925,210,7.6,mww,380,15,3.744,0.7,us,us6000kawn,2023-07-22T19:16:37.040Z,"82 km WNW of Hihifo, Tonga",earthquake,7.37,1.841,0.055,32,reviewed,us,us
2023-05-10T16:32:40.070Z,-15.611,-174.3954,198.835,5,mb,107,51,3.827,0.98,us,us6000kax1,2023-07-22T19:16:38.040Z,"74 km WNW of Hihifo, Tonga",earthquake,8.53,5.413,0.057,98,reviewed,us,us
2023-05-10T21:53:24.037Z,-20.2952,169.5446,134.389,5,mb,81,104,3.023,0.61,us,us6000kazq,2023-07-22T19:16:41.040Z,"87 km SSE of Isangel, Vanuatu",earthquake,10.58,5.676,0.069,67,reviewed,us,us
2023-05-13T20:19:47.550Z,53.2315,-169.8065,112,5.4,mww,71,57,0.373,1.01,us,us6000kbqn,2024-05-12T20:30:02.772Z,"71 km WNW of Nikolski, Alaska",earthquake,5.89,3.765,0.041,56,reviewed,us,us
2023-05-14T06:13:52.805Z,-7.2326,124.5946,556.756,5.2,mww,84,39,2.527,0.5,us,us6000kbsi,2023-07-24T01:17:05.040Z,"166 km NNW of Maubara, Timor Leste",earthquake,10.51,5.964,0.098,10,reviewed,us,us
2023-05-14T15:32:20.510Z,0.4875,126.9209,122.433,5,mww,55,50,0.528,0.58,us,us6000kbvg,2023-07-24T01:16:57.040Z,"61 km WSW of Ternate, Indonesia",earthquake,7.71,5.415,0.08,15,reviewed,us,us
2023-05-14T22:00:11.272Z,45.4259,148.5079,135.61,5,mww,118,85,4.276,0.55,us,us6000kbx7,2023-07-24T01:16:54.040Z,"54 km ENE of Kuril’sk, Russia",earthquake,8.16,4.831,0.098,10,reviewed,us,us
2023-05-15T07:39:39.358Z,-22.7606,-66.4159,237.07,5.3,mww,163,32,1.637,0.79,us,us6000kbzl,2023-07-24T01:16:49.040Z,"73 km W of Abra Pampa, Argentina",earthquake,8.97,5.409,0.056,31,reviewed,us,us
2023-05-17T23:01:59.919Z,15.1066,-90.8052,252,6.4,mww,349,37,1.556,0.86,us,us6000kcnb,2024-06-12T03:06:12.807Z,"8 km SE of Canillá, Guatemala",earthquake,6.92,1.674,0.024,174,reviewed,us,us
2023-05-21T22:20:04.199Z,29.8362,129.1107,184,5.5,mww,146,25,2.029,0.74,us,us6000kdrq,2023-07-29T22:00:26.040Z,"135 km WSW of Kurio, Japan",earthquake,6.65,1.858,0.038,68,reviewed,us,us
2023-05-24T15:49:34.402Z,-6.9484,129.5293,158,6.2,mww,289,23,2.439,0.59,us,us7000k3h5,2023-07-29T22:00:34.040Z,"Banda Sea",earthquake,7.21,1.818,0.042,54,reviewed,us,us
2023-05-25T16:34:04.321Z,-59.5954,-26.3697,111.864,5,mb,114,46,7.674,0.6,us,us7000k3yq,2023-07-29T22:00:37.040Z,"South Sandwich Islands region",earthquake,11.17,4.767,0.068,74,reviewed,us,us
2023-05-27T00:11:00.804Z,-18.4836,-175.1849,222,6,mww,142,24,1.136,0.57,us,us7000k4dc,2023-07-29T22:00:43.040Z,"Tonga",earthquake,7.6,1.878,0.049,40,reviewed,us,us
2023-05-28T05:49:56.585Z,36.6064,71.0508,230.416,5.3,mww,130,45,2.613,0.67,us,us7000k4kr,2023-08-05T22:07:36.040Z,"34 km SE of Jurm, Afghanistan",earthquake,6.98,5.628,0.057,30,reviewed,us,us
2023-05-28T12:52:39.160Z,-5.5104,149.7567,136.578,5.1,mww,82,48,2.733,0.64,us,us7000k4m6,2023-08-05T22:07:37.040Z,"42 km W of Kimbe, Papua New Guinea",earthquake,7.49,5.779,0.071,19,reviewed,us,us
